order_date,order_time,item_serial,order_revenue,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
2022-07-16,18:07,86432,100.0,large,west_midlands,148,28,July,2022,Q3
2022-07-16,02:50,74691,20.0,small,south_west,139,28,July,2022,Q3
2022-07-16,00:26,44448,20.0,small,greater_london,50,28,July,2022,Q3
2022-07-16,10:02,50178,20.0,small,south_west,196,28,July,2022,Q3
2022-07-17,01:24,82482,100.0,large,greater_london,43,28,July,2022,Q3
2022-07-17,04:11,1056,20.0,small,greater_london,11,28,July,2022,Q3
2022-07-17,10:37,77347,100.0,large,greater_london,37,28,July,2022,Q3
2022-07-17,12:55,87022,100.0,large,south_west,200,28,July,2022,Q3
2022-07-17,19:11,62406,20.0,small,south_east,52,28,July,2022,Q3
2022-07-17,23:36,24580,20.0,small,greater_london,28,28,July,2022,Q3
2022-07-18,05:16,70213,20.0,small,greater_london,42,29,July,2022,Q3
2022-07-18,06:44,14409,20.0,small,east_midlands,102,29,July,2022,Q3
2022-07-18,09:37,18343,20.0,small,greater_london,15,29,July,2022,Q3
2022-07-18,11:17,34085,20.0,small,south_east,62,29,July,2022,Q3
2022-07-18,17:54,25097,20.0,small,south_west,149,29,July,2022,Q3
2022-07-19,18:06,27181,20.0,small,south_west,298,29,July,2022,Q3
2022-07-19,23:59,91780,100.0,large,south_east,49,29,July,2022,Q3
2022-07-19,10:43,73392,20.0,small,north_east,188,29,July,2022,Q3
2022-07-19,01:12,89495,100.0,large,greater_london,24,29,July,2022,Q3
2022-07-19,04:01,98257,100.0,large,south_east,59,29,July,2022,Q3
2022-07-20,01:58,43832,20.0,small,south_east,75,29,July,2022,Q3
2022-07-20,09:29,8155,20.0,small,south_west,192,29,July,2022,Q3
2022-07-20,11:37,65911,20.0,small,greater_london,17,29,July,2022,Q3
2022-07-20,19:37,8490,20.0,small,south_west,286,29,July,2022,Q3
2022-07-20,21:48,49875,20.0,small,south_wales,191,29,July,2022,Q3
2022-07-21,17:24,14451,20.0,small,greater_london,37,29,July,2022,Q3
2022-07-21,14:30,85340,100.0,large,greater_london,21,29,July,2022,Q3
2022-07-21,14:04,37214,20.0,small,south_west,140,29,July,2022,Q3
2022-07-21,23:41,27792,20.0,small,greater_london,7,29,July,2022,Q3
2022-07-21,06:17,90250,100.0,large,east_midlands,115,29,July,2022,Q3
2022-07-21,10:00,33110,20.0,small,north_wales,207,29,July,2022,Q3
2022-07-21,18:16,43413,20.0,small,south_wales,210,29,July,2022,Q3
2022-07-21,05:20,38632,20.0,small,south_east,48,29,July,2022,Q3
2022-07-21,05:09,14544,20.0,small,greater_london,6,29,July,2022,Q3
2022-07-22,07:30,88168,100.0,large,east_midlands,65,29,July,2022,Q3
2022-07-22,15:11,43738,20.0,small,south_east,72,29,July,2022,Q3
2022-07-22,21:28,94687,100.0,large,greater_london,16,29,July,2022,Q3
2022-07-23,04:11,21061,20.0,small,greater_london,29,29,July,2022,Q3
2022-07-23,11:36,12845,20.0,small,south_east,75,29,July,2022,Q3
2022-07-23,19:34,9932,20.0,small,greater_london,33,29,July,2022,Q3
2022-07-23,00:40,15181,20.0,small,south_east,71,29,July,2022,Q3
2022-07-24,21:12,28357,20.0,small,south_east,55,29,July,2022,Q3
2022-07-24,01:49,97322,100.0,large,greater_london,6,29,July,2022,Q3
2022-07-24,07:54,4365,20.0,small,south_east,79,29,July,2022,Q3
2022-07-24,10:57,38412,20.0,small,greater_london,17,29,July,2022,Q3
2022-07-24,18:19,29085,20.0,small,greater_london,6,29,July,2022,Q3
2022-07-25,22:06,53170,20.0,small,greater_london,27,30,July,2022,Q3
2022-07-25,14:38,31790,20.0,small,greater_london,46,30,July,2022,Q3
2022-07-25,03:56,4909,20.0,small,greater_london,25,30,July,2022,Q3
2022-07-25,07:58,84138,100.0,large,north_wales,239,30,July,2022,Q3
2022-07-26,02:38,21789,20.0,small,east_midlands,100,30,July,2022,Q3
2022-07-26,04:57,90604,100.0,large,south_west,113,30,July,2022,Q3
2022-07-26,08:12,16595,20.0,small,south_west,208,30,July,2022,Q3
2022-07-26,11:03,26895,20.0,small,west_midlands,114,30,July,2022,Q3
2022-07-26,11:11,32242,20.0,small,greater_london,17,30,July,2022,Q3
2022-07-26,19:01,52378,20.0,small,south_east,72,30,July,2022,Q3
2022-07-26,22:32,63818,20.0,small,greater_london,5,30,July,2022,Q3
2022-07-27,05:04,41234,20.0,small,north_wales,205,30,July,2022,Q3
2022-07-27,11:01,57483,20.0,small,south_east,76,30,July,2022,Q3
2022-07-27,18:21,47105,20.0,small,greater_london,39,30,July,2022,Q3
2022-07-27,18:33,70060,20.0,small,south_wales,166,30,July,2022,Q3
2022-07-28,22:19,95952,100.0,large,south_wales,203,30,July,2022,Q3
2022-07-28,16:33,6121,20.0,small,greater_london,11,30,July,2022,Q3
2022-07-28,08:36,24252,20.0,small,south_east,72,30,July,2022,Q3
2022-07-28,05:47,64949,20.0,small,north_east,243,30,July,2022,Q3
2022-07-28,00:03,70958,20.0,small,north_east,227,30,July,2022,Q3
2022-07-28,03:25,24223,20.0,small,greater_london,31,30,July,2022,Q3
2022-07-29,05:27,10211,20.0,small,south_east,47,30,July,2022,Q3
2022-07-29,08:46,1549,20.0,small,greater_london,6,30,July,2022,Q3
2022-07-29,10:01,64065,20.0,small,north_wales,258,30,July,2022,Q3
2022-07-29,14:32,13906,20.0,small,east_midlands,45,30,July,2022,Q3
2022-07-29,20:50,24439,20.0,small,greater_london,8,30,July,2022,Q3
2022-07-29,21:48,19048,20.0,small,south_west,203,30,July,2022,Q3
2022-07-29,23:57,95586,100.0,large,greater_london,37,30,July,2022,Q3
2022-07-30,23:07,37194,20.0,small,greater_london,12,30,July,2022,Q3
2022-07-30,20:18,25304,20.0,small,greater_london,38,30,July,2022,Q3
2022-07-30,19:50,59957,20.0,small,greater_london,10,30,July,2022,Q3
2022-07-30,12:18,66455,20.0,small,greater_london,26,30,July,2022,Q3
2022-07-30,09:49,69523,20.0,small,east_midlands,43,30,July,2022,Q3
2022-07-30,07:21,10591,20.0,small,north_east,292,30,July,2022,Q3
2022-07-30,03:46,85014,100.0,large,south_east,61,30,July,2022,Q3
2022-07-30,03:10,99023,100.0,large,north_east,179,30,July,2022,Q3
2022-07-30,01:33,9817,20.0,small,north_east,265,30,July,2022,Q3
2022-07-30,09:17,68336,20.0,small,greater_london,29,30,July,2022,Q3
2022-07-31,03:48,64661,20.0,small,north_east,294,30,July,2022,Q3
2022-07-31,06:06,75855,100.0,large,south_west,251,30,July,2022,Q3
2022-07-31,11:59,91242,100.0,large,south_west,271,30,July,2022,Q3
2022-07-31,15:07,58404,20.0,small,north_east,246,30,July,2022,Q3
2022-07-31,20:32,85909,100.0,large,south_east,71,30,July,2022,Q3
2022-08-01,23:32,42622,20.0,small,south_west,66,31,August,2022,Q3
2022-08-01,22:56,16821,20.0,small,south_wales,249,31,August,2022,Q3
2022-08-01,17:27,12722,20.0,small,south_east,78,31,August,2022,Q3
2022-08-01,04:22,6853,20.0,small,south_west,278,31,August,2022,Q3
2022-08-01,04:20,7641,20.0,small,south_east,64,31,August,2022,Q3
2022-08-01,11:38,77503,100.0,large,south_east,56,31,August,2022,Q3
2022-08-02,07:13,25998,20.0,small,south_east,57,31,August,2022,Q3
2022-08-02,09:25,56024,20.0,small,south_east,58,31,August,2022,Q3
2022-08-02,11:34,95647,100.0,large,greater_london,45,31,August,2022,Q3
2022-08-02,18:58,53044,20.0,small,south_east,49,31,August,2022,Q3
2022-08-02,22:05,62399,20.0,small,greater_london,6,31,August,2022,Q3
2022-08-03,22:52,26653,20.0,small,east_midlands,49,31,August,2022,Q3
2022-08-03,04:42,22593,20.0,small,south_east,40,31,August,2022,Q3
2022-08-03,07:50,94240,100.0,large,south_west,300,31,August,2022,Q3
2022-08-03,11:54,91237,100.0,large,south_west,192,31,August,2022,Q3
2022-08-03,16:12,97901,100.0,large,south_wales,222,31,August,2022,Q3
2022-08-04,18:54,47868,20.0,small,north_east,182,31,August,2022,Q3
2022-08-04,21:59,61429,20.0,small,south_east,51,31,August,2022,Q3
2022-08-04,06:16,64037,20.0,small,south_east,53,31,August,2022,Q3
2022-08-04,14:05,87554,100.0,large,west_midlands,142,31,August,2022,Q3
2022-08-05,13:57,39887,20.0,small,south_east,48,31,August,2022,Q3
2022-08-05,10:38,76187,100.0,large,east_midlands,71,31,August,2022,Q3
2022-08-05,10:30,49690,20.0,small,south_east,65,31,August,2022,Q3
2022-08-05,20:43,59178,20.0,small,south_east,45,31,August,2022,Q3
2022-08-05,02:55,42569,20.0,small,south_east,44,31,August,2022,Q3
2022-08-05,00:47,33676,20.0,small,south_wales,236,31,August,2022,Q3
2022-08-05,08:11,87240,100.0,large,north_east,206,31,August,2022,Q3
2022-08-06,02:49,5378,20.0,small,greater_london,28,31,August,2022,Q3
2022-08-06,10:39,98756,100.0,large,greater_london,18,31,August,2022,Q3
2022-08-06,15:00,46477,20.0,small,east_midlands,91,31,August,2022,Q3
2022-08-06,19:07,93590,100.0,large,south_wales,214,31,August,2022,Q3
2022-08-06,20:28,11332,20.0,small,greater_london,29,31,August,2022,Q3
2022-08-07,19:03,82121,100.0,large,south_west,137,31,August,2022,Q3
2022-08-07,22:30,73788,20.0,small,greater_london,8,31,August,2022,Q3
2022-08-07,15:14,18632,20.0,small,south_east,50,31,August,2022,Q3
2022-08-07,00:27,88267,100.0,large,south_west,105,31,August,2022,Q3
2022-08-07,05:08,43586,20.0,small,greater_london,43,31,August,2022,Q3
2022-08-07,03:45,79308,100.0,large,south_wales,187,31,August,2022,Q3
2022-08-07,12:50,91466,100.0,large,south_east,64,31,August,2022,Q3
2022-08-08,00:05,32540,20.0,small,greater_london,42,32,August,2022,Q3
2022-08-08,05:19,2359,20.0,small,south_west,289,32,August,2022,Q3
2022-08-08,07:53,63718,20.0,small,greater_london,10,32,August,2022,Q3
2022-08-08,11:21,59011,20.0,small,south_west,146,32,August,2022,Q3
2022-08-08,13:46,20083,20.0,small,greater_london,36,32,August,2022,Q3
2022-08-08,15:05,35819,20.0,small,greater_london,18,32,August,2022,Q3
2022-08-08,21:27,72687,20.0,small,greater_london,34,32,August,2022,Q3
2022-08-09,18:04,86493,100.0,large,south_east,44,32,August,2022,Q3
2022-08-09,11:20,87068,100.0,large,east_midlands,51,32,August,2022,Q3
2022-08-09,23:52,27381,20.0,small,east_midlands,43,32,August,2022,Q3
2022-08-09,05:41,55545,20.0,small,south_east,77,32,August,2022,Q3
2022-08-09,00:05,62224,20.0,small,west_midlands,80,32,August,2022,Q3
2022-08-09,07:10,68998,20.0,small,greater_london,11,32,August,2022,Q3
2022-08-10,22:30,69455,20.0,small,greater_london,6,32,August,2022,Q3
2022-08-10,21:52,50784,20.0,small,south_wales,239,32,August,2022,Q3
2022-08-10,16:57,18304,20.0,small,greater_london,38,32,August,2022,Q3
2022-08-10,05:40,63347,20.0,small,greater_london,9,32,August,2022,Q3
2022-08-10,09:04,79819,100.0,large,south_wales,247,32,August,2022,Q3
2022-08-10,10:05,29089,20.0,small,north_wales,179,32,August,2022,Q3
2022-08-11,02:51,38767,20.0,small,south_wales,231,32,August,2022,Q3
2022-08-11,04:49,52314,20.0,small,south_east,73,32,August,2022,Q3
2022-08-11,08:25,5867,20.0,small,west_midlands,154,32,August,2022,Q3
2022-08-11,11:49,84845,100.0,large,south_west,111,32,August,2022,Q3
2022-08-11,16:31,44765,20.0,small,south_west,206,32,August,2022,Q3
2022-08-11,19:43,38602,20.0,small,greater_london,41,32,August,2022,Q3
2022-08-11,22:32,38799,20.0,small,greater_london,27,32,August,2022,Q3
2022-08-12,00:04,54670,20.0,small,east_midlands,120,32,August,2022,Q3
2022-08-12,04:02,25116,20.0,small,greater_london,15,32,August,2022,Q3
2022-08-12,10:35,94472,100.0,large,east_midlands,112,32,August,2022,Q3
2022-08-12,17:57,49964,20.0,small,greater_london,49,32,August,2022,Q3
2022-08-12,22:19,18162,20.0,small,south_east,67,32,August,2022,Q3
2022-08-13,22:37,12796,20.0,small,south_east,68,32,August,2022,Q3
2022-08-13,14:55,73939,20.0,small,greater_london,29,32,August,2022,Q3
2022-08-13,11:14,96790,100.0,large,south_wales,194,32,August,2022,Q3
2022-08-13,06:20,98314,100.0,large,south_east,79,32,August,2022,Q3
2022-08-13,06:28,72142,20.0,small,south_east,78,32,August,2022,Q3
2022-08-13,02:06,44106,20.0,small,greater_london,28,32,August,2022,Q3
2022-08-14,02:47,19476,20.0,small,south_east,45,32,August,2022,Q3
2022-08-14,07:56,26159,20.0,small,greater_london,24,32,August,2022,Q3
2022-08-14,10:35,54904,20.0,small,south_west,92,32,August,2022,Q3
2022-08-14,15:14,62027,20.0,small,south_west,104,32,August,2022,Q3
2022-08-14,22:04,99038,100.0,large,greater_london,6,32,August,2022,Q3
2022-08-14,23:46,13661,20.0,small,north_east,173,32,August,2022,Q3
2022-08-15,23:23,47082,20.0,small,south_east,56,33,August,2022,Q3
2022-08-15,15:02,75832,100.0,large,south_west,236,33,August,2022,Q3
2022-08-15,18:26,9170,20.0,small,west_midlands,97,33,August,2022,Q3
2022-08-15,07:32,60657,20.0,small,south_east,61,33,August,2022,Q3
2022-08-15,05:07,27893,20.0,small,north_east,175,33,August,2022,Q3
2022-08-15,03:08,11866,20.0,small,west_midlands,99,33,August,2022,Q3
2022-08-15,11:19,95070,100.0,large,south_west,133,33,August,2022,Q3
2022-08-16,07:07,98858,100.0,large,south_east,41,33,August,2022,Q3
2022-08-16,13:29,37551,20.0,small,greater_london,7,33,August,2022,Q3
2022-08-16,19:22,43770,20.0,small,south_east,77,33,August,2022,Q3
2022-08-17,00:02,66086,20.0,small,greater_london,13,33,August,2022,Q3
2022-08-17,01:47,64854,20.0,small,greater_london,46,33,August,2022,Q3
2022-08-17,05:53,47418,20.0,small,greater_london,49,33,August,2022,Q3
2022-08-17,13:13,39654,20.0,small,south_west,137,33,August,2022,Q3
2022-08-17,16:55,53383,20.0,small,south_east,61,33,August,2022,Q3
2022-08-17,19:51,9951,20.0,small,north_east,211,33,August,2022,Q3
2022-08-17,21:04,85292,100.0,large,greater_london,8,33,August,2022,Q3
2022-08-18,17:27,21647,20.0,small,east_midlands,62,33,August,2022,Q3
2022-08-18,10:54,21914,20.0,small,south_west,260,33,August,2022,Q3
2022-08-18,03:25,14287,20.0,small,greater_london,27,33,August,2022,Q3
2022-08-18,09:15,29275,20.0,small,south_east,49,33,August,2022,Q3
2022-08-19,00:47,11239,20.0,small,east_midlands,95,33,August,2022,Q3
2022-08-19,01:24,23857,20.0,small,south_east,44,33,August,2022,Q3
2022-08-19,05:05,73193,20.0,small,south_east,66,33,August,2022,Q3
2022-08-19,09:47,18867,20.0,small,greater_london,17,33,August,2022,Q3
2022-08-19,13:19,86434,100.0,large,north_wales,184,33,August,2022,Q3
2022-08-19,19:30,2820,20.0,small,south_east,50,33,August,2022,Q3
2022-08-19,20:39,78938,100.0,large,east_midlands,96,33,August,2022,Q3
2022-08-19,23:02,18666,20.0,small,south_east,66,33,August,2022,Q3
2022-08-20,23:51,90215,100.0,large,south_wales,194,33,August,2022,Q3
2022-08-20,17:57,43592,20.0,small,greater_london,31,33,August,2022,Q3
2022-08-20,07:32,60136,20.0,small,south_west,51,33,August,2022,Q3
2022-08-20,10:54,21717,20.0,small,south_west,63,33,August,2022,Q3
2022-08-20,03:18,3509,20.0,small,south_wales,159,33,August,2022,Q3
2022-08-20,06:54,37547,20.0,small,greater_london,10,33,August,2022,Q3
2022-08-20,02:27,4882,20.0,small,south_west,298,33,August,2022,Q3
2022-08-21,03:25,92335,100.0,large,south_east,62,33,August,2022,Q3
2022-08-21,11:09,94357,100.0,large,south_west,90,33,August,2022,Q3
2022-08-21,15:01,90725,100.0,large,west_midlands,95,33,August,2022,Q3
2022-08-21,17:00,12519,20.0,small,greater_london,37,33,August,2022,Q3
2022-08-21,21:35,3138,20.0,small,south_east,58,33,August,2022,Q3
2022-08-22,00:37,28150,20.0,small,west_midlands,155,34,August,2022,Q3
2022-08-22,04:31,15977,20.0,small,greater_london,23,34,August,2022,Q3
2022-08-22,11:06,8505,20.0,small,south_wales,229,34,August,2022,Q3
2022-08-22,15:27,56051,20.0,small,north_east,290,34,August,2022,Q3
2022-08-22,18:02,98346,100.0,large,south_east,64,34,August,2022,Q3
2022-08-23,05:34,53201,20.0,small,greater_london,39,34,August,2022,Q3
2022-08-23,22:13,32095,20.0,small,east_midlands,78,34,August,2022,Q3
2022-08-23,19:06,26582,20.0,small,greater_london,17,34,August,2022,Q3
2022-08-23,14:44,22898,20.0,small,north_east,280,34,August,2022,Q3
2022-08-23,10:10,83308,100.0,large,south_wales,207,34,August,2022,Q3
2022-08-23,04:00,5450,20.0,small,greater_london,30,34,August,2022,Q3
2022-08-23,05:55,92648,100.0,large,south_west,276,34,August,2022,Q3
2022-08-23,01:18,46681,20.0,small,east_midlands,64,34,August,2022,Q3
2022-08-23,09:59,85963,100.0,large,south_east,77,34,August,2022,Q3
2022-08-24,04:50,57204,20.0,small,south_wales,240,34,August,2022,Q3
2022-08-24,12:23,38484,20.0,small,south_east,80,34,August,2022,Q3
2022-08-24,17:44,59415,20.0,small,west_midlands,135,34,August,2022,Q3
2022-08-24,21:20,26564,20.0,small,greater_london,15,34,August,2022,Q3
2022-08-25,20:08,61872,20.0,small,greater_london,50,34,August,2022,Q3
2022-08-25,21:22,65472,20.0,small,greater_london,11,34,August,2022,Q3
2022-08-25,22:03,50473,20.0,small,greater_london,33,34,August,2022,Q3
2022-08-25,17:10,13599,20.0,small,south_east,63,34,August,2022,Q3
2022-08-25,07:31,18132,20.0,small,south_east,48,34,August,2022,Q3
2022-08-25,00:06,56663,20.0,small,south_east,52,34,August,2022,Q3
2022-08-25,11:05,42468,20.0,small,south_west,208,34,August,2022,Q3
2022-08-26,03:00,67540,20.0,small,north_east,232,34,August,2022,Q3
2022-08-26,08:49,36176,20.0,small,south_east,74,34,August,2022,Q3
2022-08-26,11:29,82774,100.0,large,south_wales,158,34,August,2022,Q3
2022-08-26,11:43,71996,20.0,small,south_east,61,34,August,2022,Q3
2022-08-26,14:27,73660,20.0,small,greater_london,14,34,August,2022,Q3
2022-08-26,14:39,85285,100.0,large,greater_london,45,34,August,2022,Q3
2022-08-26,14:50,38138,20.0,small,west_midlands,123,34,August,2022,Q3
2022-08-26,19:47,83915,100.0,large,greater_london,25,34,August,2022,Q3
2022-08-27,21:46,22916,20.0,small,south_west,81,34,August,2022,Q3
2022-08-27,16:35,51511,20.0,small,east_midlands,66,34,August,2022,Q3
2022-08-27,19:45,36585,20.0,small,west_midlands,156,34,August,2022,Q3
2022-08-27,01:49,12260,20.0,small,south_west,171,34,August,2022,Q3
2022-08-27,08:39,73804,20.0,small,south_wales,210,34,August,2022,Q3
2022-08-28,01:47,4216,20.0,small,south_east,54,34,August,2022,Q3
2022-08-28,05:52,47985,20.0,small,south_east,66,34,August,2022,Q3
2022-08-28,10:19,75131,100.0,large,greater_london,24,34,August,2022,Q3
2022-08-28,12:20,74844,20.0,small,greater_london,15,34,August,2022,Q3
2022-08-28,20:18,77676,100.0,large,south_west,292,34,August,2022,Q3
2022-08-28,23:55,16771,20.0,small,south_west,237,34,August,2022,Q3
2022-08-29,03:20,40069,20.0,small,north_wales,199,35,August,2022,Q3
2022-08-29,05:04,94853,100.0,large,east_midlands,64,35,August,2022,Q3
2022-08-29,05:45,70669,20.0,small,greater_london,13,35,August,2022,Q3
2022-08-29,13:10,72711,20.0,small,east_midlands,81,35,August,2022,Q3
2022-08-29,18:06,79001,100.0,large,south_wales,212,35,August,2022,Q3
2022-08-30,22:25,73114,20.0,small,greater_london,22,35,August,2022,Q3
2022-08-30,18:46,13195,20.0,small,south_east,79,35,August,2022,Q3
2022-08-30,12:38,42983,20.0,small,south_west,218,35,August,2022,Q3
2022-08-30,13:04,74469,20.0,small,greater_london,13,35,August,2022,Q3
2022-08-30,06:54,31055,20.0,small,greater_london,8,35,August,2022,Q3
2022-08-30,00:25,91648,100.0,large,south_east,65,35,August,2022,Q3
2022-08-30,09:16,96595,100.0,large,south_west,294,35,August,2022,Q3
2022-08-30,06:23,88282,100.0,large,north_east,290,35,August,2022,Q3
2022-08-31,06:11,26161,20.0,small,east_midlands,107,35,August,2022,Q3
2022-08-31,10:06,51617,20.0,small,south_west,264,35,August,2022,Q3
2022-08-31,15:07,35922,20.0,small,south_east,79,35,August,2022,Q3
2022-08-31,17:45,89508,100.0,large,south_west,54,35,August,2022,Q3
2022-08-31,19:45,19611,20.0,small,greater_london,29,35,August,2022,Q3
2022-08-31,23:08,46400,20.0,small,south_west,282,35,August,2022,Q3
2022-09-01,00:49,5541,20.0,small,greater_london,17,35,September,2022,Q3
2022-09-01,08:07,59214,20.0,small,east_midlands,63,35,September,2022,Q3
2022-09-01,17:33,3106,20.0,small,greater_london,43,35,September,2022,Q3
2022-09-02,09:04,47473,20.0,small,greater_london,29,35,September,2022,Q3
2022-09-03,00:20,56630,20.0,small,south_west,98,35,September,2022,Q3
2022-09-03,15:00,74194,20.0,small,south_east,70,35,September,2022,Q3
2022-09-03,18:43,49066,20.0,small,greater_london,33,35,September,2022,Q3
2022-09-04,14:44,58131,20.0,small,greater_london,27,35,September,2022,Q3
2022-09-04,06:25,17455,20.0,small,greater_london,29,35,September,2022,Q3
2022-09-05,04:13,92860,100.0,large,south_east,73,36,September,2022,Q3
2022-09-05,04:20,96594,100.0,large,south_east,48,36,September,2022,Q3
2022-09-05,13:16,5828,20.0,small,south_east,42,36,September,2022,Q3
2022-09-05,14:13,26392,20.0,small,south_west,102,36,September,2022,Q3
2022-09-05,15:27,9373,20.0,small,greater_london,13,36,September,2022,Q3
2022-09-05,22:09,70487,20.0,small,south_east,78,36,September,2022,Q3
2022-09-06,09:50,35415,20.0,small,west_midlands,117,36,September,2022,Q3
2022-09-06,18:47,9255,20.0,small,greater_london,43,36,September,2022,Q3
2022-09-07,08:35,3362,20.0,small,greater_london,29,36,September,2022,Q3
2022-09-07,17:53,77536,100.0,large,greater_london,39,36,September,2022,Q3
2022-09-07,21:07,60145,20.0,small,greater_london,13,36,September,2022,Q3
2022-09-08,18:40,24161,20.0,small,greater_london,32,36,September,2022,Q3
2022-09-08,11:05,35358,20.0,small,south_east,63,36,September,2022,Q3
2022-09-08,09:33,51392,20.0,small,greater_london,40,36,September,2022,Q3
2022-09-09,05:32,50969,20.0,small,east_midlands,67,36,September,2022,Q3
2022-09-09,20:09,72002,20.0,small,south_west,186,36,September,2022,Q3
2022-09-10,11:29,17227,20.0,small,south_east,42,36,September,2022,Q3
2022-09-11,00:58,91208,100.0,large,south_east,70,36,September,2022,Q3
2022-09-11,08:39,63381,20.0,small,south_west,232,36,September,2022,Q3
2022-09-11,09:41,79378,100.0,large,south_west,275,36,September,2022,Q3
2022-09-11,21:46,3817,20.0,small,east_midlands,111,36,September,2022,Q3
2022-09-11,22:39,96749,100.0,large,west_midlands,110,36,September,2022,Q3
2022-09-12,07:35,53965,20.0,small,south_east,64,37,September,2022,Q3
2022-09-12,09:43,63596,20.0,small,east_midlands,65,37,September,2022,Q3
2022-09-12,18:05,26456,20.0,small,south_east,62,37,September,2022,Q3
2022-09-13,10:12,47490,20.0,small,south_east,42,37,September,2022,Q3
2022-09-13,20:57,23322,20.0,small,north_east,278,37,September,2022,Q3
2022-09-13,08:19,27543,20.0,small,south_east,54,37,September,2022,Q3
2022-09-14,12:29,13984,20.0,small,south_west,165,37,September,2022,Q3
2022-09-15,01:09,1523,20.0,small,south_east,77,37,September,2022,Q3
2022-09-15,14:36,33072,20.0,small,greater_london,33,37,September,2022,Q3
2022-09-16,01:25,76270,100.0,large,west_midlands,119,37,September,2022,Q3
2022-09-16,13:07,51514,20.0,small,east_midlands,61,37,September,2022,Q3
2022-09-17,01:00,17099,20.0,small,greater_london,25,37,September,2022,Q3
2022-09-17,15:59,18810,20.0,small,south_wales,142,37,September,2022,Q3
2022-09-17,20:57,24175,20.0,small,south_east,45,37,September,2022,Q3
2022-09-18,02:10,2347,20.0,small,south_west,150,37,September,2022,Q3
2022-09-18,03:10,23696,20.0,small,south_east,65,37,September,2022,Q3
2022-09-18,08:21,68095,20.0,small,south_west,217,37,September,2022,Q3
2022-09-18,12:08,81440,100.0,large,south_east,48,37,September,2022,Q3
2022-09-19,16:27,78614,100.0,large,greater_london,35,38,September,2022,Q3
2022-09-19,17:21,58836,20.0,small,south_east,69,38,September,2022,Q3
2022-09-19,13:31,87068,100.0,large,east_midlands,53,38,September,2022,Q3
2022-09-19,01:55,63984,20.0,small,east_midlands,108,38,September,2022,Q3
2022-09-19,04:12,17357,20.0,small,south_west,65,38,September,2022,Q3
2022-09-20,01:27,18119,20.0,small,west_midlands,103,38,September,2022,Q3
2022-09-20,09:28,14596,20.0,small,greater_london,23,38,September,2022,Q3
2022-09-20,09:49,67156,20.0,small,south_east,56,38,September,2022,Q3
2022-09-20,23:01,71370,20.0,small,south_west,190,38,September,2022,Q3
2022-09-21,12:19,43954,20.0,small,north_east,286,38,September,2022,Q3
2022-09-22,01:02,98974,100.0,large,greater_london,37,38,September,2022,Q3
2022-09-22,16:13,39470,20.0,small,east_midlands,46,38,September,2022,Q3
2022-09-22,18:10,93235,100.0,large,south_west,180,38,September,2022,Q3
2022-09-23,06:49,40281,20.0,small,greater_london,42,38,September,2022,Q3
2022-09-23,15:57,27422,20.0,small,south_west,295,38,September,2022,Q3
2022-09-23,17:35,1643,20.0,small,south_wales,163,38,September,2022,Q3
2022-09-24,01:39,32255,20.0,small,greater_london,16,38,September,2022,Q3
2022-09-24,16:50,8422,20.0,small,south_east,63,38,September,2022,Q3
2022-09-25,14:21,42314,20.0,small,south_west,216,38,September,2022,Q3
2022-09-25,02:37,80059,100.0,large,greater_london,42,38,September,2022,Q3
2022-09-26,02:17,87889,100.0,large,south_east,55,39,September,2022,Q3
2022-09-26,17:06,57892,20.0,small,greater_london,22,39,September,2022,Q3
2022-09-27,06:51,7364,20.0,small,east_midlands,73,39,September,2022,Q3
2022-09-27,16:31,71724,20.0,small,south_west,251,39,September,2022,Q3
2022-09-28,03:28,97220,100.0,large,greater_london,11,39,September,2022,Q3
2022-09-28,11:55,32073,20.0,small,greater_london,44,39,September,2022,Q3
2022-09-28,14:47,72424,20.0,small,south_west,206,39,September,2022,Q3
2022-09-28,17:43,34299,20.0,small,south_east,66,39,September,2022,Q3
2022-09-29,09:17,31469,20.0,small,greater_london,36,39,September,2022,Q3
2022-09-29,20:02,88082,100.0,large,south_east,42,39,September,2022,Q3
2022-09-29,21:51,85329,100.0,large,south_east,47,39,September,2022,Q3
2022-09-30,13:29,42725,20.0,small,greater_london,23,39,September,2022,Q3
2022-09-30,20:16,26480,20.0,small,greater_london,10,39,September,2022,Q3
2022-10-01,21:59,70915,20.0,small,south_east,48,39,October,2022,Q4
2022-10-01,06:40,89360,100.0,large,east_midlands,98,39,October,2022,Q4
2022-10-02,05:47,33773,20.0,small,south_east,46,39,October,2022,Q4
2022-10-02,10:37,90483,100.0,large,south_east,45,39,October,2022,Q4
2022-10-02,18:59,16236,20.0,small,greater_london,12,39,October,2022,Q4
2022-10-03,09:42,23673,20.0,small,south_east,53,40,October,2022,Q4
2022-10-03,10:07,71478,20.0,small,south_wales,242,40,October,2022,Q4
2022-10-03,12:27,20957,20.0,small,greater_london,27,40,October,2022,Q4
2022-10-04,04:15,28689,20.0,small,south_west,56,40,October,2022,Q4
2022-10-04,08:51,81346,100.0,large,greater_london,16,40,October,2022,Q4
2022-10-04,11:22,88419,100.0,large,south_east,66,40,October,2022,Q4
2022-10-04,21:31,68059,20.0,small,south_wales,146,40,October,2022,Q4
2022-10-05,14:51,75834,100.0,large,greater_london,12,40,October,2022,Q4
