order_id,customer_id,order_date,order_time,order_revenue,item_serial,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
1098234,745279,2022-06-08,18:34:00,20.0,67175,small,south_east,70,23,June,2022,Q2
1098235,200755,2022-06-08,22:49:00,20.0,14265,small,greater_london,18,23,June,2022,Q2
1098239,962796,2022-06-09,10:11:00,100.0,99643,large,south_east,59,23,June,2022,Q2
1098236,619018,2022-06-09,03:48:00,20.0,74109,small,east_midlands,95,23,June,2022,Q2
1098237,276143,2022-06-09,07:42:00,100.0,76948,large,north_east,254,23,June,2022,Q2
1098238,103222,2022-06-09,08:31:00,20.0,6369,small,south_west,260,23,June,2022,Q2
1098240,989069,2022-06-09,17:18:00,20.0,23295,small,greater_london,30,23,June,2022,Q2
1098245,738188,2022-06-10,21:29:00,20.0,46716,small,south_west,276,23,June,2022,Q2
1098243,187793,2022-06-10,11:50:00,100.0,78315,large,south_wales,191,23,June,2022,Q2
1098244,618547,2022-06-10,19:19:00,20.0,52101,small,south_east,50,23,June,2022,Q2
1098241,798737,2022-06-10,00:06:00,20.0,47957,small,west_midlands,91,23,June,2022,Q2
1098242,142230,2022-06-10,06:21:00,20.0,32881,small,south_west,260,23,June,2022,Q2
1098246,854861,2022-06-11,01:26:00,100.0,86670,large,south_east,69,23,June,2022,Q2
1098247,681308,2022-06-11,02:26:00,20.0,25056,small,greater_london,30,23,June,2022,Q2
1098248,703697,2022-06-11,09:13:00,20.0,66857,small,south_east,66,23,June,2022,Q2
1098249,103222,2022-06-11,10:17:00,20.0,49401,small,greater_london,43,23,June,2022,Q2
1098250,327117,2022-06-11,17:55:00,20.0,25761,small,south_east,71,23,June,2022,Q2
1098251,946925,2022-06-11,19:23:00,20.0,31164,small,east_midlands,66,23,June,2022,Q2
1098252,888411,2022-06-11,20:17:00,20.0,334,small,south_wales,182,23,June,2022,Q2
1098257,263102,2022-06-12,14:21:00,100.0,76243,large,greater_london,9,23,June,2022,Q2
1098259,663034,2022-06-12,21:13:00,100.0,91891,large,greater_london,11,23,June,2022,Q2
1098258,180731,2022-06-12,19:18:00,100.0,95477,large,east_midlands,109,23,June,2022,Q2
1098255,359109,2022-06-12,09:00:00,20.0,62389,small,greater_london,32,23,June,2022,Q2
1098254,557995,2022-06-12,08:19:00,20.0,64116,small,greater_london,27,23,June,2022,Q2
1098253,542998,2022-06-12,03:44:00,20.0,1991,small,south_west,78,23,June,2022,Q2
1098256,916169,2022-06-12,09:33:00,20.0,1424,small,greater_london,25,23,June,2022,Q2
1098260,991326,2022-06-13,03:54:00,100.0,98655,large,greater_london,34,24,June,2022,Q2
1098261,997725,2022-06-13,05:23:00,100.0,84767,large,north_east,216,24,June,2022,Q2
1098262,583929,2022-06-13,11:25:00,20.0,53680,small,greater_london,36,24,June,2022,Q2
1098263,433964,2022-06-13,16:35:00,20.0,35394,small,greater_london,17,24,June,2022,Q2
1098264,186060,2022-06-13,17:31:00,20.0,64565,small,west_midlands,120,24,June,2022,Q2
1098265,618153,2022-06-13,21:47:00,100.0,89944,large,south_west,176,24,June,2022,Q2
1098269,630150,2022-06-14,08:48:00,20.0,39156,small,south_west,107,24,June,2022,Q2
1098268,791993,2022-06-14,07:22:00,100.0,93506,large,north_east,239,24,June,2022,Q2
1098270,522281,2022-06-14,14:41:00,20.0,3011,small,greater_london,11,24,June,2022,Q2
1098266,286016,2022-06-14,00:06:00,20.0,37047,small,south_east,80,24,June,2022,Q2
1098267,495609,2022-06-14,02:17:00,20.0,30195,small,greater_london,31,24,June,2022,Q2
1098271,530697,2022-06-14,20:41:00,20.0,3051,small,south_wales,204,24,June,2022,Q2
1098278,982134,2022-06-15,23:50:00,20.0,48849,small,south_east,45,24,June,2022,Q2
1098276,319492,2022-06-15,18:04:00,20.0,13790,small,south_west,225,24,June,2022,Q2
1098275,104011,2022-06-15,15:28:00,20.0,4917,small,south_west,100,24,June,2022,Q2
1098277,368184,2022-06-15,20:08:00,100.0,87497,large,greater_london,19,24,June,2022,Q2
1098273,832986,2022-06-15,11:28:00,20.0,30685,small,greater_london,19,24,June,2022,Q2
1098272,442099,2022-06-15,04:36:00,100.0,75968,large,greater_london,45,24,June,2022,Q2
1098274,123962,2022-06-15,12:21:00,20.0,23071,small,south_west,234,24,June,2022,Q2
1098279,657476,2022-06-16,01:24:00,20.0,14176,small,greater_london,27,24,June,2022,Q2
1098280,908490,2022-06-16,04:45:00,100.0,98949,large,north_east,179,24,June,2022,Q2
1098281,372160,2022-06-16,10:09:00,20.0,34656,small,east_midlands,40,24,June,2022,Q2
1098282,234131,2022-06-16,17:33:00,20.0,31464,small,south_west,196,24,June,2022,Q2
1098283,478089,2022-06-16,17:49:00,20.0,19879,small,greater_london,24,24,June,2022,Q2
1098284,685602,2022-06-16,21:39:00,20.0,62600,small,south_west,269,24,June,2022,Q2
1098285,404586,2022-06-17,05:13:00,20.0,35544,small,greater_london,15,24,June,2022,Q2
1098286,369401,2022-06-17,09:31:00,20.0,68587,small,south_west,115,24,June,2022,Q2
1098287,697195,2022-06-17,17:07:00,20.0,34675,small,east_midlands,44,24,June,2022,Q2
1098288,631758,2022-06-17,21:34:00,20.0,10192,small,south_west,151,24,June,2022,Q2
1098294,622727,2022-06-18,20:51:00,20.0,32862,small,greater_london,50,24,June,2022,Q2
1098293,138125,2022-06-18,18:10:00,20.0,64357,small,greater_london,45,24,June,2022,Q2
1098292,497139,2022-06-18,15:01:00,20.0,50944,small,west_midlands,128,24,June,2022,Q2
1098291,938179,2022-06-18,10:39:00,20.0,70772,small,greater_london,41,24,June,2022,Q2
1098289,232591,2022-06-18,02:47:00,20.0,41847,small,west_midlands,136,24,June,2022,Q2
1098290,463927,2022-06-18,05:01:00,20.0,6931,small,west_midlands,118,24,June,2022,Q2
1098295,651419,2022-06-19,00:09:00,20.0,44751,small,south_wales,191,24,June,2022,Q2
1098296,376043,2022-06-19,06:48:00,20.0,48732,small,south_east,43,24,June,2022,Q2
1098297,887227,2022-06-19,11:45:00,20.0,36421,small,south_east,46,24,June,2022,Q2
1098298,317762,2022-06-19,14:55:00,20.0,46229,small,north_wales,237,24,June,2022,Q2
1098299,724636,2022-06-19,16:46:00,100.0,90584,large,south_wales,225,24,June,2022,Q2
1098300,506557,2022-06-19,20:57:00,20.0,55315,small,greater_london,6,24,June,2022,Q2
1098301,297461,2022-06-19,21:20:00,20.0,49746,small,greater_london,15,24,June,2022,Q2
1098302,536955,2022-06-20,05:14:00,20.0,33164,small,south_wales,154,25,June,2022,Q2
1098303,430882,2022-06-20,09:17:00,20.0,14151,small,north_east,226,25,June,2022,Q2
1098304,411584,2022-06-20,16:57:00,100.0,75724,large,west_midlands,96,25,June,2022,Q2
1098311,867876,2022-06-21,23:57:00,100.0,99848,large,west_midlands,93,25,June,2022,Q2
1098310,153014,2022-06-21,23:51:00,20.0,44025,small,south_west,272,25,June,2022,Q2
1098309,932118,2022-06-21,17:54:00,20.0,15215,small,south_east,66,25,June,2022,Q2
1098306,104011,2022-06-21,03:26:00,20.0,17641,small,south_east,70,25,June,2022,Q2
1098307,244985,2022-06-21,03:48:00,100.0,83853,large,south_west,205,25,June,2022,Q2
1098305,917399,2022-06-21,00:32:00,20.0,67844,small,south_west,50,25,June,2022,Q2
1098308,103222,2022-06-21,11:12:00,100.0,86825,large,west_midlands,106,25,June,2022,Q2
1098312,928848,2022-06-22,01:30:00,20.0,73448,small,north_east,206,25,June,2022,Q2
1098313,519655,2022-06-22,08:23:00,20.0,35690,small,south_east,46,25,June,2022,Q2
1098314,366177,2022-06-22,13:10:00,100.0,93818,large,west_midlands,99,25,June,2022,Q2
1098315,265983,2022-06-22,16:46:00,20.0,71345,small,greater_london,12,25,June,2022,Q2
1098316,271541,2022-06-22,18:27:00,20.0,60204,small,north_east,279,25,June,2022,Q2
1098317,535525,2022-06-23,01:53:00,20.0,15674,small,greater_london,15,25,June,2022,Q2
1098318,113053,2022-06-23,08:50:00,20.0,18842,small,south_west,116,25,June,2022,Q2
1098319,814328,2022-06-23,16:39:00,100.0,94623,large,south_wales,165,25,June,2022,Q2
1098320,205090,2022-06-23,19:25:00,20.0,6408,small,west_midlands,88,25,June,2022,Q2
1098321,439994,2022-06-23,22:03:00,20.0,64694,small,east_midlands,40,25,June,2022,Q2
1098325,563513,2022-06-24,17:32:00,20.0,33184,small,greater_london,42,25,June,2022,Q2
1098324,743123,2022-06-24,11:12:00,100.0,77149,large,south_west,214,25,June,2022,Q2
1098323,959590,2022-06-24,07:09:00,20.0,58012,small,greater_london,39,25,June,2022,Q2
1098322,518578,2022-06-24,03:28:00,20.0,22180,small,greater_london,23,25,June,2022,Q2
1098326,104011,2022-06-25,00:31:00,20.0,52699,small,greater_london,42,25,June,2022,Q2
1098327,468642,2022-06-25,07:25:00,20.0,2829,small,greater_london,38,25,June,2022,Q2
1098328,104011,2022-06-25,11:03:00,100.0,77851,large,south_east,51,25,June,2022,Q2
1098329,326742,2022-06-25,17:49:00,20.0,33823,small,south_east,51,25,June,2022,Q2
1098330,260366,2022-06-25,20:05:00,100.0,76121,large,greater_london,15,25,June,2022,Q2
1098331,175638,2022-06-25,23:37:00,20.0,29069,small,south_west,54,25,June,2022,Q2
1098336,929409,2022-06-26,18:48:00,20.0,25394,small,north_east,255,25,June,2022,Q2
1098332,498628,2022-06-26,03:09:00,20.0,24156,small,greater_london,5,25,June,2022,Q2
1098333,500293,2022-06-26,06:01:00,100.0,92516,large,greater_london,39,25,June,2022,Q2
1098334,704996,2022-06-26,10:30:00,20.0,27042,small,greater_london,31,25,June,2022,Q2
1098335,946369,2022-06-26,14:13:00,20.0,47558,small,greater_london,16,25,June,2022,Q2
1098337,144126,2022-06-26,22:55:00,100.0,89065,large,north_wales,246,25,June,2022,Q2
1098342,192393,2022-06-27,17:44:00,20.0,13398,small,south_east,78,26,June,2022,Q2
1098340,173242,2022-06-27,04:39:00,20.0,8215,small,greater_london,36,26,June,2022,Q2
1098341,850769,2022-06-27,11:26:00,100.0,79250,large,greater_london,27,26,June,2022,Q2
1098339,151707,2022-06-27,01:50:00,20.0,21372,small,greater_london,19,26,June,2022,Q2
1098338,533785,2022-06-27,00:12:00,100.0,94555,large,south_east,63,26,June,2022,Q2
1098343,783352,2022-06-28,01:20:00,20.0,12683,small,east_midlands,54,26,June,2022,Q2
1098344,481290,2022-06-28,08:01:00,100.0,79225,large,south_west,162,26,June,2022,Q2
1098345,619488,2022-06-28,10:01:00,20.0,1892,small,greater_london,19,26,June,2022,Q2
1098346,201082,2022-06-28,17:05:00,20.0,18222,small,greater_london,34,26,June,2022,Q2
1098347,926693,2022-06-28,23:50:00,20.0,38317,small,west_midlands,85,26,June,2022,Q2
1098348,791531,2022-06-29,05:48:00,20.0,24494,small,north_east,208,26,June,2022,Q2
1098349,104172,2022-06-29,13:14:00,20.0,32904,small,east_midlands,95,26,June,2022,Q2
1098350,663396,2022-06-29,14:43:00,20.0,47421,small,south_east,53,26,June,2022,Q2
1098351,845121,2022-06-29,22:30:00,100.0,95879,large,greater_london,27,26,June,2022,Q2
1098357,226058,2022-06-30,21:04:00,20.0,61385,small,east_midlands,119,26,June,2022,Q2
1098355,245211,2022-06-30,16:39:00,20.0,25212,small,south_east,46,26,June,2022,Q2
1098356,316395,2022-06-30,18:45:00,20.0,9803,small,greater_london,31,26,June,2022,Q2
1098353,865851,2022-06-30,13:37:00,20.0,69239,small,greater_london,19,26,June,2022,Q2
1098352,904064,2022-06-30,06:21:00,20.0,16391,small,south_west,79,26,June,2022,Q2
1098354,961403,2022-06-30,14:33:00,20.0,63032,small,greater_london,48,26,June,2022,Q2
1098358,976645,2022-07-01,00:00:00,20.0,29435,small,greater_london,44,26,July,2022,Q3
1098359,231943,2022-07-01,05:59:00,100.0,84064,large,greater_london,12,26,July,2022,Q3
1098360,777577,2022-07-01,11:47:00,20.0,29237,small,south_east,44,26,July,2022,Q3
1098361,323378,2022-07-01,18:17:00,20.0,30706,small,greater_london,16,26,July,2022,Q3
1098368,257727,2022-07-02,23:46:00,20.0,62196,small,east_midlands,120,26,July,2022,Q3
1098367,684917,2022-07-02,18:10:00,100.0,87707,large,greater_london,30,26,July,2022,Q3
1098366,544060,2022-07-02,12:58:00,20.0,22586,small,north_east,252,26,July,2022,Q3
1098363,169041,2022-07-02,02:21:00,20.0,11227,small,greater_london,35,26,July,2022,Q3
1098364,233797,2022-07-02,03:11:00,100.0,84659,large,south_east,59,26,July,2022,Q3
1098362,503462,2022-07-02,00:09:00,20.0,13033,small,south_west,120,26,July,2022,Q3
1098365,770333,2022-07-02,05:49:00,20.0,6165,small,greater_london,21,26,July,2022,Q3
1098375,357791,2022-07-03,19:31:00,20.0,39457,small,south_east,55,26,July,2022,Q3
1098377,357290,2022-07-03,22:45:00,20.0,37163,small,greater_london,50,26,July,2022,Q3
1098376,988114,2022-07-03,20:51:00,20.0,44277,small,south_east,64,26,July,2022,Q3
1098374,733594,2022-07-03,17:52:00,20.0,63153,small,greater_london,25,26,July,2022,Q3
1098370,104011,2022-07-03,08:04:00,20.0,73626,small,greater_london,27,26,July,2022,Q3
1098372,573219,2022-07-03,12:16:00,20.0,14938,small,south_wales,213,26,July,2022,Q3
1098371,152029,2022-07-03,12:04:00,20.0,21434,small,greater_london,11,26,July,2022,Q3
1098373,867645,2022-07-03,14:46:00,20.0,15464,small,greater_london,9,26,July,2022,Q3
1098369,562000,2022-07-03,01:05:00,20.0,30175,small,south_west,251,26,July,2022,Q3
1098378,195019,2022-07-04,00:19:00,20.0,48079,small,greater_london,45,27,July,2022,Q3
1098379,746736,2022-07-04,07:52:00,20.0,30785,small,south_east,79,27,July,2022,Q3
1098380,745215,2022-07-04,10:44:00,20.0,9024,small,north_wales,216,27,July,2022,Q3
1098381,104011,2022-07-04,18:26:00,20.0,70451,small,greater_london,16,27,July,2022,Q3
1098382,686238,2022-07-04,22:52:00,20.0,47711,small,greater_london,47,27,July,2022,Q3
1098386,998842,2022-07-05,10:59:00,20.0,67097,small,west_midlands,95,27,July,2022,Q3
1098385,257807,2022-07-05,09:22:00,100.0,76675,large,greater_london,24,27,July,2022,Q3
1098387,104011,2022-07-05,17:43:00,20.0,25640,small,north_east,235,27,July,2022,Q3
1098383,391661,2022-07-05,00:41:00,20.0,66243,small,north_wales,239,27,July,2022,Q3
1098384,786592,2022-07-05,06:54:00,20.0,46930,small,north_east,250,27,July,2022,Q3
1098388,666359,2022-07-06,00:45:00,20.0,48791,small,south_east,72,27,July,2022,Q3
1098389,104011,2022-07-06,07:07:00,20.0,13713,small,south_east,57,27,July,2022,Q3
1098390,181824,2022-07-06,09:55:00,100.0,91666,large,south_west,255,27,July,2022,Q3
1098391,708154,2022-07-06,13:38:00,20.0,55694,small,south_east,74,27,July,2022,Q3
1098392,516557,2022-07-06,18:45:00,20.0,897,small,south_west,231,27,July,2022,Q3
1098393,502366,2022-07-06,20:25:00,100.0,88891,large,west_midlands,134,27,July,2022,Q3
1098394,380648,2022-07-07,02:41:00,20.0,22610,small,south_east,76,27,July,2022,Q3
1098395,818219,2022-07-07,05:31:00,20.0,11666,small,south_west,200,27,July,2022,Q3
1098396,749347,2022-07-07,12:43:00,20.0,1171,small,greater_london,14,27,July,2022,Q3
1098397,831294,2022-07-07,14:16:00,100.0,94157,large,greater_london,18,27,July,2022,Q3
1098398,499296,2022-07-07,22:13:00,20.0,25237,small,south_east,66,27,July,2022,Q3
1098402,970308,2022-07-08,18:48:00,100.0,98418,large,greater_london,8,27,July,2022,Q3
1098401,142058,2022-07-08,13:18:00,20.0,67340,small,south_east,64,27,July,2022,Q3
1098403,539467,2022-07-08,23:24:00,100.0,91584,large,north_east,230,27,July,2022,Q3
1098399,223255,2022-07-08,00:24:00,20.0,67948,small,south_east,56,27,July,2022,Q3
1098400,377459,2022-07-08,05:34:00,20.0,46801,small,south_east,76,27,July,2022,Q3
1098404,475138,2022-07-09,04:36:00,20.0,25668,small,greater_london,5,27,July,2022,Q3
1098405,100131,2022-07-09,10:47:00,20.0,6145,small,greater_london,30,27,July,2022,Q3
1098406,567828,2022-07-09,13:14:00,20.0,40375,small,south_west,300,27,July,2022,Q3
1098407,984842,2022-07-09,14:36:00,20.0,48962,small,greater_london,31,27,July,2022,Q3
1098408,452493,2022-07-09,18:53:00,20.0,33959,small,south_wales,217,27,July,2022,Q3
1098409,861996,2022-07-09,22:14:00,100.0,91029,large,east_midlands,102,27,July,2022,Q3
1098410,264544,2022-07-10,02:01:00,20.0,20500,small,east_midlands,98,27,July,2022,Q3
1098411,764610,2022-07-10,08:21:00,20.0,65167,small,south_wales,220,27,July,2022,Q3
1098412,362090,2022-07-10,14:26:00,20.0,1103,small,greater_london,10,27,July,2022,Q3
1098413,496566,2022-07-10,18:08:00,20.0,2843,small,south_west,214,27,July,2022,Q3
1098420,323434,2022-07-11,18:51:00,20.0,45877,small,south_wales,224,28,July,2022,Q3
1098419,934236,2022-07-11,18:13:00,100.0,80462,large,greater_london,13,28,July,2022,Q3
1098417,100131,2022-07-11,16:23:00,20.0,22099,small,north_wales,201,28,July,2022,Q3
1098418,282942,2022-07-11,16:59:00,20.0,66305,small,north_wales,197,28,July,2022,Q3
1098415,871735,2022-07-11,05:24:00,100.0,95940,large,south_wales,186,28,July,2022,Q3
1098414,209624,2022-07-11,00:24:00,20.0,56595,small,south_east,61,28,July,2022,Q3
1098416,802321,2022-07-11,11:41:00,20.0,2927,small,south_east,70,28,July,2022,Q3
1098421,214793,2022-07-12,01:23:00,20.0,25159,small,greater_london,22,28,July,2022,Q3
1098422,447259,2022-07-12,09:21:00,100.0,77342,large,east_midlands,109,28,July,2022,Q3
1098423,930735,2022-07-12,14:52:00,20.0,40205,small,south_east,78,28,July,2022,Q3
1098424,743053,2022-07-12,19:08:00,20.0,41305,small,east_midlands,74,28,July,2022,Q3
1098425,960992,2022-07-12,23:20:00,20.0,53907,small,south_wales,235,28,July,2022,Q3
1098426,104011,2022-07-13,01:44:00,20.0,37076,small,east_midlands,64,28,July,2022,Q3
1098427,190569,2022-07-13,04:43:00,20.0,34517,small,east_midlands,117,28,July,2022,Q3
1098428,129820,2022-07-13,10:35:00,20.0,54415,small,south_wales,234,28,July,2022,Q3
1098429,969533,2022-07-13,11:50:00,20.0,34419,small,south_west,119,28,July,2022,Q3
1098430,480670,2022-07-13,19:35:00,20.0,70746,small,west_midlands,151,28,July,2022,Q3
1098431,104011,2022-07-13,23:27:00,20.0,3829,small,south_east,75,28,July,2022,Q3
1098439,350617,2022-07-14,23:28:00,100.0,92820,large,south_west,200,28,July,2022,Q3
1098437,432477,2022-07-14,18:17:00,20.0,20102,small,south_wales,228,28,July,2022,Q3
1098438,103222,2022-07-14,23:20:00,100.0,94454,large,east_midlands,40,28,July,2022,Q3
1098436,827475,2022-07-14,14:17:00,20.0,65785,small,east_midlands,107,28,July,2022,Q3
1098433,611761,2022-07-14,08:43:00,20.0,56214,small,west_midlands,152,28,July,2022,Q3
1098434,413996,2022-07-14,10:17:00,20.0,48807,small,east_midlands,48,28,July,2022,Q3
1098432,789181,2022-07-14,05:37:00,20.0,39858,small,east_midlands,76,28,July,2022,Q3
1098435,840521,2022-07-14,13:41:00,20.0,34262,small,south_east,67,28,July,2022,Q3
1098440,103222,2022-07-15,01:34:00,20.0,36464,small,south_west,121,28,July,2022,Q3
1098441,139181,2022-07-15,07:35:00,20.0,23919,small,south_east,76,28,July,2022,Q3
1098442,791030,2022-07-15,15:21:00,20.0,18609,small,south_west,215,28,July,2022,Q3
1098443,786844,2022-07-15,18:01:00,20.0,64518,small,north_east,231,28,July,2022,Q3
1098444,635101,2022-07-15,20:21:00,20.0,38092,small,south_east,80,28,July,2022,Q3
1098445,191520,2022-07-15,21:29:00,20.0,62861,small,south_east,55,28,July,2022,Q3
1098452,750237,2022-07-16,19:42:00,100.0,79179,large,south_east,46,28,July,2022,Q3
1098450,103222,2022-07-16,14:25:00,20.0,69134,small,south_west,130,28,July,2022,Q3
1098449,834373,2022-07-16,11:15:00,100.0,89906,large,south_west,203,28,July,2022,Q3
1098451,100111,2022-07-16,18:07:00,100.0,86432,large,west_midlands,148,28,July,2022,Q3
1098447,587615,2022-07-16,02:50:00,20.0,74691,small,south_west,139,28,July,2022,Q3
1098446,289197,2022-07-16,00:26:00,20.0,44448,small,greater_london,50,28,July,2022,Q3
1098448,692504,2022-07-16,10:02:00,20.0,50178,small,south_west,196,28,July,2022,Q3
1098453,871998,2022-07-17,01:24:00,100.0,82482,large,greater_london,43,28,July,2022,Q3
1098454,272721,2022-07-17,04:11:00,20.0,1056,small,greater_london,11,28,July,2022,Q3
1098455,100131,2022-07-17,10:37:00,100.0,77347,large,greater_london,37,28,July,2022,Q3
1098456,817835,2022-07-17,12:55:00,100.0,87022,large,south_west,200,28,July,2022,Q3
1098457,495023,2022-07-17,19:11:00,20.0,62406,small,south_east,52,28,July,2022,Q3
1098458,940301,2022-07-17,23:36:00,20.0,24580,small,greater_london,28,28,July,2022,Q3
1098459,410232,2022-07-18,05:16:00,20.0,70213,small,greater_london,42,29,July,2022,Q3
1098460,461543,2022-07-18,06:44:00,20.0,14409,small,east_midlands,102,29,July,2022,Q3
1098461,103965,2022-07-18,09:37:00,20.0,18343,small,greater_london,15,29,July,2022,Q3
1098462,552925,2022-07-18,11:17:00,20.0,34085,small,south_east,62,29,July,2022,Q3
1098463,170769,2022-07-18,17:54:00,20.0,25097,small,south_west,149,29,July,2022,Q3
1098467,380805,2022-07-19,18:06:00,20.0,27181,small,south_west,298,29,July,2022,Q3
1098468,648915,2022-07-19,23:59:00,100.0,91780,large,south_east,49,29,July,2022,Q3
1098466,942392,2022-07-19,10:43:00,20.0,73392,small,north_east,188,29,July,2022,Q3
1098464,284093,2022-07-19,01:12:00,100.0,89495,large,greater_london,24,29,July,2022,Q3
1098465,762288,2022-07-19,04:01:00,100.0,98257,large,south_east,59,29,July,2022,Q3
1098469,410722,2022-07-20,01:58:00,20.0,43832,small,south_east,75,29,July,2022,Q3
1098470,487754,2022-07-20,09:29:00,20.0,8155,small,south_west,192,29,July,2022,Q3
1098471,375742,2022-07-20,11:37:00,20.0,65911,small,greater_london,17,29,July,2022,Q3
1098472,386756,2022-07-20,19:37:00,20.0,8490,small,south_west,286,29,July,2022,Q3
1098473,103222,2022-07-20,21:48:00,20.0,49875,small,south_wales,191,29,July,2022,Q3
1098480,118969,2022-07-21,17:24:00,20.0,14451,small,greater_london,37,29,July,2022,Q3
1098479,877967,2022-07-21,14:30:00,100.0,85340,large,greater_london,21,29,July,2022,Q3
1098478,646185,2022-07-21,14:04:00,20.0,37214,small,south_west,140,29,July,2022,Q3
1098482,517348,2022-07-21,23:41:00,20.0,27792,small,greater_london,7,29,July,2022,Q3
1098476,100131,2022-07-21,06:17:00,100.0,90250,large,east_midlands,115,29,July,2022,Q3
1098477,103222,2022-07-21,10:00:00,20.0,33110,small,north_wales,207,29,July,2022,Q3
1098481,544980,2022-07-21,18:16:00,20.0,43413,small,south_wales,210,29,July,2022,Q3
1098475,920722,2022-07-21,05:20:00,20.0,38632,small,south_east,48,29,July,2022,Q3
1098474,346486,2022-07-21,05:09:00,20.0,14544,small,greater_london,6,29,July,2022,Q3
1098483,494803,2022-07-22,07:30:00,100.0,88168,large,east_midlands,65,29,July,2022,Q3
1098484,278436,2022-07-22,15:11:00,20.0,43738,small,south_east,72,29,July,2022,Q3
1098485,218366,2022-07-22,21:28:00,100.0,94687,large,greater_london,16,29,July,2022,Q3
1098487,538655,2022-07-23,04:11:00,20.0,21061,small,greater_london,29,29,July,2022,Q3
1098488,103222,2022-07-23,11:36:00,20.0,12845,small,south_east,75,29,July,2022,Q3
1098489,256714,2022-07-23,19:34:00,20.0,9932,small,greater_london,33,29,July,2022,Q3
1098486,470185,2022-07-23,00:40:00,20.0,15181,small,south_east,71,29,July,2022,Q3
1098494,154738,2022-07-24,21:12:00,20.0,28357,small,south_east,55,29,July,2022,Q3
1098490,104011,2022-07-24,01:49:00,100.0,97322,large,greater_london,6,29,July,2022,Q3
1098491,777446,2022-07-24,07:54:00,20.0,4365,small,south_east,79,29,July,2022,Q3
1098492,263369,2022-07-24,10:57:00,20.0,38412,small,greater_london,17,29,July,2022,Q3
1098493,813543,2022-07-24,18:19:00,20.0,29085,small,greater_london,6,29,July,2022,Q3
1098498,517028,2022-07-25,22:06:00,20.0,53170,small,greater_london,27,30,July,2022,Q3
1098497,611521,2022-07-25,14:38:00,20.0,31790,small,greater_london,46,30,July,2022,Q3
1098495,271096,2022-07-25,03:56:00,20.0,4909,small,greater_london,25,30,July,2022,Q3
1098496,710062,2022-07-25,07:58:00,100.0,84138,large,north_wales,239,30,July,2022,Q3
1098499,582737,2022-07-26,02:38:00,20.0,21789,small,east_midlands,100,30,July,2022,Q3
1098500,202863,2022-07-26,04:57:00,100.0,90604,large,south_west,113,30,July,2022,Q3
1098501,381197,2022-07-26,08:12:00,20.0,16595,small,south_west,208,30,July,2022,Q3
1098502,108813,2022-07-26,11:03:00,20.0,26895,small,west_midlands,114,30,July,2022,Q3
1098503,433294,2022-07-26,11:11:00,20.0,32242,small,greater_london,17,30,July,2022,Q3
1098504,765260,2022-07-26,19:01:00,20.0,52378,small,south_east,72,30,July,2022,Q3
1098505,182421,2022-07-26,22:32:00,20.0,63818,small,greater_london,5,30,July,2022,Q3
1098506,973601,2022-07-27,05:04:00,20.0,41234,small,north_wales,205,30,July,2022,Q3
1098507,103222,2022-07-27,11:01:00,20.0,57483,small,south_east,76,30,July,2022,Q3
1098508,922291,2022-07-27,18:21:00,20.0,47105,small,greater_london,39,30,July,2022,Q3
1098509,145874,2022-07-27,18:33:00,20.0,70060,small,south_wales,166,30,July,2022,Q3
1098515,971192,2022-07-28,22:19:00,100.0,95952,large,south_wales,203,30,July,2022,Q3
1098514,100131,2022-07-28,16:33:00,20.0,6121,small,greater_london,11,30,July,2022,Q3
1098513,953305,2022-07-28,08:36:00,20.0,24252,small,south_east,72,30,July,2022,Q3
1098512,452232,2022-07-28,05:47:00,20.0,64949,small,north_east,243,30,July,2022,Q3
1098510,831109,2022-07-28,00:03:00,20.0,70958,small,north_east,227,30,July,2022,Q3
1098511,627275,2022-07-28,03:25:00,20.0,24223,small,greater_london,31,30,July,2022,Q3
1098516,103222,2022-07-29,05:27:00,20.0,10211,small,south_east,47,30,July,2022,Q3
1098517,759656,2022-07-29,08:46:00,20.0,1549,small,greater_london,6,30,July,2022,Q3
1098518,479209,2022-07-29,10:01:00,20.0,64065,small,north_wales,258,30,July,2022,Q3
1098519,465330,2022-07-29,14:32:00,20.0,13906,small,east_midlands,45,30,July,2022,Q3
1098520,961296,2022-07-29,20:50:00,20.0,24439,small,greater_london,8,30,July,2022,Q3
1098521,631161,2022-07-29,21:48:00,20.0,19048,small,south_west,203,30,July,2022,Q3
1098522,104011,2022-07-29,23:57:00,100.0,95586,large,greater_london,37,30,July,2022,Q3
1098532,798738,2022-07-30,23:07:00,20.0,37194,small,greater_london,12,30,July,2022,Q3
1098531,190970,2022-07-30,20:18:00,20.0,25304,small,greater_london,38,30,July,2022,Q3
1098530,984428,2022-07-30,19:50:00,20.0,59957,small,greater_london,10,30,July,2022,Q3
1098529,362074,2022-07-30,12:18:00,20.0,66455,small,greater_london,26,30,July,2022,Q3
1098528,924383,2022-07-30,09:49:00,20.0,69523,small,east_midlands,43,30,July,2022,Q3
1098526,673722,2022-07-30,07:21:00,20.0,10591,small,north_east,292,30,July,2022,Q3
1098525,807844,2022-07-30,03:46:00,100.0,85014,large,south_east,61,30,July,2022,Q3
1098524,188654,2022-07-30,03:10:00,100.0,99023,large,north_east,179,30,July,2022,Q3
1098523,902501,2022-07-30,01:33:00,20.0,9817,small,north_east,265,30,July,2022,Q3
